120.554	-96.500
116.703	-91.902
112.759	-87.277
108.791	-82.408
104.836	-77.578
100.941	-72.730
 97.176	-68.169
 93.360	-63.459
 89.588	-58.826
 85.922	-54.439
 82.431	-50.120
 78.925	-45.701
 75.585	-41.583
 72.363	-37.514
 69.207	-33.528
 66.046	-29.624
 63.006	-25.759
 60.133	-22.245
 57.289	-18.539
 54.453	-15.057
 51.691	-11.592
 49.232	 -8.335
 46.592	 -5.041
 44.245	 -1.780
 41.709	  1.298
 39.478	  4.300
 37.310	  7.216
 35.148	  9.945
 32.985	 12.673
 30.961	 15.425
 29.057	 18.015
 27.250	 20.534
 25.394	 22.952
 23.595	 25.392
 21.930	 27.601
 20.402	 29.773
 18.769	 31.968
 17.428	 34.075
 16.068	 36.054
 14.657	 37.843
 13.500	 39.662
 12.402	 41.484
 11.345	 43.203
 10.361	 44.631
  9.424	 46.232
  8.565	 47.539
  7.803	 48.746
  7.323	 49.973
  6.686	 51.123
  6.380	 51.972
  6.093	 52.743
  5.777	 53.527
  5.633	 54.194
  5.567	 54.589
  5.549	 55.129
  5.541	 55.432
  5.571	 55.608
  5.646	 55.750
  5.778	 55.836
  6.043	 55.867
  6.307	 55.813
  6.483	 55.686
  6.696	 55.552
  7.148	 55.373
  7.452	 55.000
  7.735	 54.595
  8.284	 54.243
  8.593	 53.623
  9.164	 53.222
  9.559	 52.540
 10.152	 51.836
 10.578	 51.288
 11.224	 50.474
 11.648	 49.633
 12.361	 48.803
 12.826	 48.040
 13.525	 47.191
 14.240	 46.259
 14.763	 45.301
 15.526	 44.303
 16.290	 43.290
 16.924	 42.228
 17.645	 41.167
 18.481	 39.975
 19.344	 38.803
 20.197	 37.663
 20.938	 36.566
 21.786	 35.429
 22.715	 34.293
 23.680	 33.043
 24.680	 31.733
 25.718	 30.573
 26.788	 29.396
 28.014	 28.200
 29.266	 26.792
 30.432	 25.600
 31.665	 24.412
 33.134	 23.240
 34.496	 21.816
 35.968	 20.621
 37.530	 19.445
 39.292	 18.245
 41.047	 16.743
 42.917	 15.421
 45.017	 13.865
 47.272	 12.394
 49.489	 10.676
 51.815	  9.057
 54.437	  7.316
 57.120	  5.386
 59.726	  3.418
 62.644	  1.386
 65.632	 -0.698
 68.695	 -3.036
 71.982	 -5.371
 75.362	 -7.721
 78.729	-10.379
 82.420	-13.070
 86.210	-15.766
 90.029	-18.709
 94.061	-21.785
 98.266	-25.145
102.532	-28.489
107.051	-32.089
111.670	-35.731
116.553	-39.690
121.590	-43.836
126.846	-48.301
132.400	-52.834
138.133	-57.732
144.089	-62.904
150.342	-68.426
156.814	-74.237
163.658	-80.391
170.833	-86.892
178.412	-93.870
186.345	-101.357
194.658	-109.312
203.493	-117.768
212.768	-126.882
222.646	-136.697
233.108	-147.267
244.200	-158.599
255.991	-170.835
268.514	-184.095
281.851	-198.431
296.081	-213.923
311.170	-230.709
327.138	-248.847
343.900	-268.312
361.132	-288.966
