-119.999	 97.999
-121.508	100.848
-123.185	103.270
-125.005	105.995
-127.001	109.001
-129.009	111.991
-130.994	114.513
-133.004	117.004
-135.000	120.000
-137.132	122.189
-139.001	125.001
-141.028	127.458
-143.002	129.998
-145.117	132.180
-146.993	134.993
-148.999	136.995
-150.492	138.995
-152.319	141.695
-153.999	143.999
-156.000	146.006
-158.000	148.000
-159.416	149.946
-161.007	151.993
-162.995	154.005
-163.992	155.992
-165.917	157.541
-167.015	159.015
-169.004	161.004
-170.010	162.990
-171.029	164.012
-172.990	166.014
-173.976	167.024
-175.000	169.000
-175.989	170.005
-176.997	172.003
-178.000	173.000
-178.992	174.008
-180.003	175.500
-181.004	177.004
-181.992	177.982
-182.000	179.000
-183.005	180.005
-183.500	181.002
-184.000	182.000
-183.997	183.003
-184.869	183.901
-184.993	184.513
-185.001	185.001
-185.000	186.000
-184.583	186.583
-184.005	186.995
-183.810	187.715
-183.000	188.000
-182.625	188.751
-182.003	188.997
-181.013	189.987
-179.984	190.016
-178.969	190.969
-177.477	190.983
-176.000	192.000
-175.000	192.000
-173.500	192.521
-171.994	193.006
-170.220	193.165
-168.994	194.006
-167.000	194.000
-165.774	194.857
-163.991	195.009
-162.004	194.996
-160.000	196.000
-158.011	196.011
-156.000	196.000
-154.031	196.969
-151.995	197.005
-149.998	197.002
-148.000	197.500
-146.010	197.976
-144.000	198.000
-142.000	198.000
-140.000	198.000
-137.654	198.500
-135.250	198.750
-133.011	199.011
-131.007	199.007
-129.005	199.005
-127.012	198.998
-124.975	198.975
-122.584	198.947
-120.028	198.972
-118.000	199.000
-116.027	198.973
-113.941	198.416
-112.000	198.000
-109.990	197.990
-108.003	198.003
-105.500	197.500
-102.994	197.006
-101.006	197.006
-98.999	195.995
-96.996	196.004
-95.016	195.016
-92.977	194.983
-91.000	194.000
-89.000	193.000
-86.953	192.047
-84.000	191.000
-82.000	190.000
-79.000	189.000
-76.992	188.008
-74.010	186.990
-71.249	185.835
-69.003	183.997
-65.980	183.000
-62.829	181.753
-60.000	180.000
-57.003	179.003
-53.969	177.031
-50.207	175.331
-47.010	173.990
-43.479	171.928
-39.995	169.995
-36.200	168.700
-32.701	166.801
-29.009	164.999
-25.004	163.004
-20.992	160.984
-17.000	159.000
-12.017	156.983
 -8.000	155.000
 -3.692	152.787
  1.000	150.500
  6.003	147.997
 10.626	145.918
 15.528	144.019
 20.709	141.194
 26.004	139.004
 31.000	136.000
 36.725	133.816
 42.020	131.020
 48.013	128.995
 54.004	125.996
 59.996	122.996
 65.993	120.489
 72.516	118.012
 79.000	115.000
 85.986	112.014
 92.445	109.073
 99.352	106.352
106.166	103.500
113.500	100.833
120.552	 97.978
